seq,Lab,Test Date,Trace/ID,Trace/ID_1,Test_Description,config,Voc,Ibf,gap_mm,D_mm,t,width_in,height_in,depth_in,Iameas,IEAve,IEmeas,IErate
1115,0.6kV_Kinetrics,40980,K-016084-1734,K-016084-1734,HOA-5-6-0.5-27,HOA,0.61,5.75,12.7,685.8,101.1666667,open air,,open air,5.159842328,0.514285714,0.64,6.32619439659763
1116,0.6kV_Kinetrics,40980,K-016084-1735,K-016084-1735,HOA-5-12-0.5-27,HOA,0.61,5.75,12.7,685.8,203.3333333,open air,,open air,5.268831326,1.142857143,1.29,6.34426229612201
1117,0.6kV_Kinetrics,40980,K-016084-1736,K-016084-1736,HOA-5-6-0.5-18,HOA,0.61,5.75,12.7,457.2,104.6666667,open air,,open air,5.328568785,0.814285714,0.98,9.3630573218589
1118,0.6kV_Kinetrics,40980,K-016084-1737,K-016084-1737,HOA-5-12-0.5-18,HOA,0.61,5.75,12.7,457.2,203.3333333,open air,,open air,5.423084081,1.614285714,1.92,9.442622952367643
1119,0.6kV_Kinetrics,40981,K-016084-1738,K-016084-1738,HOA-5-6-1.25-36,HOA,0.61,5.75,31.75,914.4,105.8333333,open air,,open air,4.698917907,0.514285714,0.56,5.2913385843437295
1120,0.6kV_Kinetrics,40981,K-016084-1739,K-016084-1739,HOA-5-12-1.25-36,HOA,0.61,5.75,31.75,914.4,201.6666667,open air,,open air,4.524769242,0.657142857,0.73,3.6198347101454815
1121,0.6kV_Kinetrics,40981,K-016084-1740,K-016084-1740,HOA-5-6-1.25-27,HOA,0.61,5.75,31.75,685.8,102.8333333,open air,,open air,4.24856539,0.528571429,0.78,7.585089143463562
1122,0.6kV_Kinetrics,40981,K-016084-1741,K-016084-1741,HOA-5-12-1.25-27,HOA,0.61,5.75,31.75,685.8,203.3333333,open air,,open air,4.069442058,1.042857143,1.14,5.606557377968287
1123,0.6kV_Kinetrics,40981,K-016084-1742,K-016084-1742,HOA-5-6-1.25-18,HOA,0.61,5.75,31.75,457.2,102.5,open air,,open air,4.417814696,1.085714286,1.35,13.170731707317074
1124,0.6kV_Kinetrics,40981,K-016084-1743,K-016084-1743,HOA-5-12-1.25-18,HOA,0.61,5.75,31.75,457.2,203.3333333,open air,,open air,4.316032455,2.028571429,2.26,11.114754100182747
1125,0.6kV_Kinetrics,40981,K-016084-1744,K-016084-1744,HOA-5-6-2-36,HOA,0.61,5.75,50.8,914.4,100.0,open air,,open air,4.241122626,0.471428571,0.5,5.0
1126,0.6kV_Kinetrics,40981,K-016084-1745,K-016084-1745,HOA-5-12-2-36,HOA,0.61,5.75,50.8,914.4,139.0,open air,,open air,3.0219907,0.471428571,0.5,3.5971223021582737
1127,0.6kV_Kinetrics,40981,K-016084-1746,K-016084-1746,HOA-5-12-2-36,HOA,0.61,5.75,50.8,914.4,72.0,open air,,open air,1.770059262,0.257142857,0.3,4.166666666666667
1128,0.6kV_Kinetrics,40981,K-016084-1747,K-016084-1747,HOA-5-6-2-27,HOA,0.61,5.75,50.8,685.8,102.1666667,open air,,open air,4.014903345,0.628571429,0.76,7.438825446186355
1129,0.6kV_Kinetrics,40981,K-016084-1748,K-016084-1748,HOA-5-12-2-27,HOA,0.61,5.75,50.8,685.8,122.8,open air,,open air,2.919186131,0.671428571,0.8,6.514657980456026
1130,0.6kV_Kinetrics,40981,K-016084-1749,K-016084-1749,HOA-5-12-2-27,HOA,0.61,5.75,50.8,685.8,200.0,open air,,open air,4.121805941,1.071428571,1.19,5.949999999999999
1131,0.6kV_Kinetrics,40981,K-016084-1750,K-016084-1750,HOA-5-6-2-18,HOA,0.61,5.75,50.8,457.2,100.0,open air,,open air,3.740020391,0.928571429,1.3,13.000000000000002
1132,0.6kV_Kinetrics,40981,K-016084-1751,K-016084-1751,HOA-5-12-2-18,HOA,0.61,5.75,50.8,457.2,133.3,open air,,open air,3.096407155,1.471428571,1.8,13.50337584396099
1133,0.6kV_Kinetrics,40981,K-016084-1752,K-016084-1752,HOA-5-12-2-18,HOA,0.61,5.75,50.8,457.2,50.0,open air,,open air,1.414123397,0.514285714,0.7,13.999999999999998
1134,0.6kV_Kinetrics,40981,K-016084-1753,K-016084-1753,HOA-20-6-2-36,HOA,0.61,19.12,50.8,914.4,100.0,open air,,open air,10.88421588,1.114285714,1.3,13.000000000000002
1135,0.6kV_Kinetrics,40981,K-016084-1755,K-016084-1755,HOA-20-6-2-36,HOA,0.61,19.12,50.8,914.4,100.0,open air,,open air,11.12981907,1.185714286,1.29,12.9
1136,0.6kV_Kinetrics,40981,K-016084-1756,K-016084-1756,HOA-20-12-2-36,HOA,0.61,19.12,50.8,914.4,200.0,open air,,open air,12.25455959,2.128571429,2.21,11.049999999999999
1137,0.6kV_Kinetrics,40981,K-016084-1757,K-016084-1757,HOA-20-6-2-27,HOA,0.61,19.12,50.8,685.8,100.0,open air,,open air,10.91094267,1.6,1.78,17.8
1138,0.6kV_Kinetrics,40981,K-016084-1758,K-016084-1758,HOA-20-12-2-27,HOA,0.61,19.12,50.8,685.8,200.0,open air,,open air,12.36255115,3.557142857,4.08,20.400000000000002
1139,0.6kV_Kinetrics,40981,K-016084-1759,K-016084-1759,HOA-20-6-2-18,HOA,0.61,19.12,50.8,457.2,100.0,open air,,open air,10.96148561,2.842857143,3.49,34.9
1140,0.6kV_Kinetrics,40981,K-016084-1760,K-016084-1760,HOA-20-12-2-18,HOA,0.61,19.12,50.8,457.2,200.0,open air,,open air,11.81093013,6.642857143,8.23,41.15
1141,0.6kV_Kinetrics,40981,K-016084-1761,K-016084-1761,HOA-20-6-1.25-36,HOA,0.61,19.12,31.75,914.4,102.6666667,open air,,open air,15.11189423,1.128571429,1.18,11.493506489774836
1142,0.6kV_Kinetrics,40981,K-016084-1762,K-016084-1762,HOA-20-12-1.25-36,HOA,0.61,19.12,31.75,914.4,203.3333333,open air,,open air,16.07662693,2.657142857,2.84,13.967213117043807
1143,0.6kV_Kinetrics,40981,K-016084-1763,K-016084-1763,HOA-20-6-1.25-27,HOA,0.61,19.12,31.75,685.8,102.8333333,open air,,open air,15.47662774,2,2.18,21.19935170865457
1144,0.6kV_Kinetrics,40981,K-016084-1764,K-016084-1764,HOA-20-12-1.25-27,HOA,0.61,19.12,31.75,685.8,203.3333333,open air,,open air,16.10761785,3.585714286,3.9,19.180327871996774
1145,0.6kV_Kinetrics,40981,K-016084-1765,K-016084-1765,HOA-20-6-1.25-18,HOA,0.61,19.12,31.75,457.2,103.0,open air,,open air,15.65358459,3.842857143,5.19,50.38834951456311
1146,0.6kV_Kinetrics,40981,K-016084-1766,K-016084-1766,HOA-20-12-1.25-18,HOA,0.61,19.12,31.75,457.2,203.3333333,open air,,open air,16.23711223,7.616666667,10.3,50.65573771322226
1147,0.6kV_Kinetrics,40981,K-016084-1767,K-016084-1767,HOA-20-6-0.5-36,HOA,0.61,19.12,12.7,914.4,101.0,open air,,open air,18.86872807,0.628571429,0.73,7.227722772277227
1148,0.6kV_Kinetrics,40981,K-016084-1768,K-016084-1768,HOA-20-6-0.5-36,HOA,0.61,19.12,12.7,914.4,103.3333333,open air,,open air,18.41972152,1.242857143,1.38,13.35483871398543
1149,0.6kV_Kinetrics,40981,K-016084-1769,K-016084-1769,HOA-20-12-0.5-36,HOA,0.61,19.12,12.7,914.4,103.3333333,open air,,open air,18.78224886,2.328571429,2.5,24.193548394901143
1150,0.6kV_Kinetrics,40981,K-016084-1770,K-016084-1770,HOA-20-6-0.5-27,HOA,0.61,19.12,12.7,685.8,203.3333333,open air,,open air,11.51869499,1.828571429,2.13,10.475409837782854
1151,0.6kV_Kinetrics,40981,K-016084-1771,K-016084-1771,HOA-20-12-0.5-27,HOA,0.61,19.12,12.7,685.8,200.0,open air,,open air,18.21131165,3.371428571,3.72,18.6
1152,0.6kV_Kinetrics,40981,K-016084-1772,K-016084-1772,HOA-20-6-0.5-18,HOA,0.61,19.12,12.7,457.2,100.0,open air,,open air,18.51928596,2.671428571,3.1,31.0
1153,0.6kV_Kinetrics,40981,K-016084-1773,K-016084-1773,HOA-20-12-0.5-18,HOA,0.61,19.12,12.7,457.2,200.0,open air,,open air,18.62153733,5.942857143,7.1,35.5
1154,0.6kV_Kinetrics,40981,K-016084-1774,K-016084-1774,HOA-40-6-0.5-36,HOA,0.61,36.67,12.7,914.4,102.8333333,open air,,open air,31.43964119,1.985714286,2.13,20.71312804561203
1155,0.6kV_Kinetrics,40981,K-016084-1775,K-016084-1775,HOA-40-6-0.5-36,HOA,0.61,36.67,12.7,914.4,102.8333333,open air,,open air,30.27899637,2.242857143,2.36,22.9497568956077
1156,0.6kV_Kinetrics,40981,K-016084-1776,K-016084-1776,HOA-40-12-0.5-36,HOA,0.61,36.67,12.7,914.4,203.3333333,open air,,open air,30.21870491,4.885714286,5.28,25.96721311901102
1157,0.6kV_Kinetrics,40981,K-016084-1777,K-016084-1777,HOA-40-6-0.5-27,HOA,0.61,36.67,12.7,685.8,103.0,open air,,open air,30.55032817,3.671428571,4.28,41.55339805825243
1158,0.6kV_Kinetrics,40981,K-016084-1778,K-016084-1778,HOA-40-12-0.5-27,HOA,0.61,36.67,12.7,685.8,203.3333333,open air,,open air,30.25742778,6.542857143,7.33,36.04918033377855
1159,0.6kV_Kinetrics,40981,K-016084-1779,K-016084-1779,HOA-40-6-0.5-18,HOA,0.61,36.67,12.7,457.2,103.3333333,open air,,open air,30.94942159,6.65,8.5,82.25806454266389
1160,0.6kV_Kinetrics,40981,K-016084-1780,K-016084-1780,HOA-40-12-0.5-18,HOA,0.61,36.67,12.7,457.2,203.3333333,open air,,open air,30.64268306,,0.0,0.0
1161,0.6kV_Kinetrics,40982,K-016084-1781,K-016084-1781,HOA-40-6-1.25-36,HOA,0.61,36.67,31.75,914.4,102.6666667,open air,,open air,25.71495988,2.2,2.28,22.207792200581885
1162,0.6kV_Kinetrics,40982,K-016084-1782,K-016084-1782,HOA-40-12-1.25-36,HOA,0.61,36.67,31.75,914.4,203.3333333,open air,,open air,26.20914452,4.242857143,4.47,21.983606560980917
1163,0.6kV_Kinetrics,40982,K-016084-1783,K-016084-1783,HOA-40-6-1.25-27,HOA,0.61,36.67,31.75,685.8,102.6666667,open air,,open air,25.65688209,3.4,3.73,36.331168819373
1164,0.6kV_Kinetrics,40982,K-016084-1784,K-016084-1784,HOA-40-12-1.25-27,HOA,0.61,36.67,31.75,685.8,203.3333333,open air,,open air,26.47073023,6.428571429,6.99,34.37704918596345
1165,0.6kV_Kinetrics,40982,K-016084-1785,K-016084-1785,HOA-40-6-1.25-18,HOA,0.61,36.67,31.75,457.2,102.6666667,open air,,open air,25.22441989,7.833333333,9.1,88.63636360758561
1166,0.6kV_Kinetrics,40982,K-016084-1786,K-016084-1786,HOA-40-12-1.25-18,HOA,0.61,36.67,31.75,457.2,203.3333333,open air,,open air,26.19408815,,0.0,0.0
1167,0.6kV_Kinetrics,40982,K-016084-1787,K-016084-1787,HOA-40-6-2-36,HOA,0.61,36.67,50.8,914.4,102.5,open air,,open air,20.07013065,1.871428571,1.99,19.414634146341463
1168,0.6kV_Kinetrics,40982,K-016084-1788,K-016084-1788,HOA-40-12-2-36,HOA,0.61,36.67,50.8,914.4,201.6666667,open air,,open air,22.1808113,4.014285714,4.36,21.619834707170273
1169,0.6kV_Kinetrics,40982,K-016084-1789,K-016084-1789,HOA-40-6-2-27,HOA,0.61,36.67,50.8,685.8,102.1666667,open air,,open air,19.03822366,2.685714286,3.13,30.63621532442538
1170,0.6kV_Kinetrics,40982,K-016084-1790,K-016084-1790,HOA-40-12-2-27,HOA,0.61,36.67,50.8,685.8,203.3333333,open air,,open air,21.49966212,6.185714286,7.19,35.36065574350175
1171,0.6kV_Kinetrics,40982,K-016084-1791,K-016084-1791,HOA-40-6-2-18,HOA,0.61,36.67,50.8,457.2,102.1666667,open air,,open air,18.89218428,6.8,9.08,88.8743882254896
1172,0.6kV_Kinetrics,40982,K-016084-1792,K-016084-1792,HOA-40-12-2-18,HOA,0.61,36.67,50.8,457.2,201.6666667,open air,,open air,21.66228743,,20.4,101.15702477666825
1173,0.6kV_Kinetrics,40982,K-016084-1793,K-016084-1793,HOA-28-6-2-36,HOA,0.61,36.67,50.8,914.4,100.0,open air,,open air,15.29743248,1.614285714,1.7,17.0
1174,0.6kV_Kinetrics,40982,K-016084-1794,K-016084-1794,HOA-28-6-2-27,HOA,0.61,36.67,50.8,685.8,100.0,open air,,open air,16.73232411,2.614285714,2.9,28.999999999999996
1175,0.6kV_Kinetrics,40982,K-016084-1795,K-016084-1795,HOA-28-6-2-18,HOA,0.61,36.67,50.8,457.2,100.0,open air,,open air,16.31554499,5.2,6.6,66.0
1176,0.6kV_Kinetrics,40982,K-016084-1796,K-016084-1796,VOA-28-6-2-36,VOA,0.61,28.0,50.8,914.4,100.0,open air,,open air,12.65578056,0.728571429,0.8,8.0
1177,0.6kV_Kinetrics,40982,K-016084-1797,K-016084-1797,VOA-28-6-2-27,VOA,0.61,28.0,50.8,685.8,100.0,open air,,open air,14.01662493,1.057142857,1.1,11.000000000000002
1178,0.6kV_Kinetrics,40982,K-016084-1798,K-016084-1798,VOA-28-6-2-18,VOA,0.61,28.0,50.8,457.2,100.0,open air,,open air,12.09864948,1.757142857,1.9,19.0
1179,0.6kV_Kinetrics,40982,K-016084-1799,K-016084-1799,VOA-40-6-2-36,VOA,0.61,36.67,50.8,914.4,100.0,open air,,open air,16.10756572,0.857142857,0.95,9.5
1180,0.6kV_Kinetrics,40982,K-016084-1800,K-016084-1800,VOA-40-12-2-36,VOA,0.61,36.67,50.8,914.4,200.0,open air,,open air,16.38557037,1.957142857,2.01,10.049999999999999
1181,0.6kV_Kinetrics,40982,K-016084-1801,K-016084-1801,VOA-40-6-2-27,VOA,0.61,36.67,50.8,685.8,100.0,open air,,open air,11.43835436,0.928571429,1.0,10.0
1182,0.6kV_Kinetrics,40982,K-016084-1802,K-016084-1802,VOA-40-6-2-27,VOA,0.61,36.67,50.8,685.8,100.0,open air,,open air,19.18433204,1.7,1.87,18.700000000000003
1183,0.6kV_Kinetrics,40982,K-016084-1803,K-016084-1803,VOA-40-12-2-27,VOA,0.61,36.67,50.8,685.8,200.0,open air,,open air,18.43013736,2.528571429,2.69,13.45
1184,0.6kV_Kinetrics,40982,K-016084-1804,K-016084-1804,VOA-40-6-2-18,VOA,0.61,36.67,50.8,457.2,31.6,open air,,open air,7.668951419,0.642857143,0.7,22.151898734177212
1185,0.6kV_Kinetrics,40982,K-016084-1805,K-016084-1805,VOA-40-6-2-18,VOA,0.61,36.67,50.8,457.2,100.0,open air,,open air,17.14556211,2.4,2.73,27.3
1186,0.6kV_Kinetrics,40982,K-016084-1806,K-016084-1806,VOA-40-12-2-18,VOA,0.61,36.67,50.8,457.2,200.0,open air,,open air,16.73265522,5.542857143,6.84,34.2
1187,0.6kV_Kinetrics,40983,K-016084-1821,K-016084-1821,VOA-40-6-1.25-36,VOA,0.61,36.67,31.75,914.4,102.8333333,open air,,open air,24.2568794,1.214285714,1.32,12.83630470432295
1188,0.6kV_Kinetrics,40983,K-016084-1822,K-016084-1822,VOA-40-12-1.25-36,VOA,0.61,36.67,31.75,914.4,203.3333333,open air,,open air,24.59946586,2.314285714,2.58,12.68852459224402
1189,0.6kV_Kinetrics,40983,K-016084-1823,K-016084-1823,VOA-40-6-1.25-27,VOA,0.61,36.67,31.75,685.8,99.16666667,open air,,open air,0.030225801,0,0.0,0.0
1190,0.6kV_Kinetrics,40983,K-016084-1824,K-016084-1824,VOA-40-6-1.25-27,VOA,0.61,36.67,31.75,685.8,102.5,open air,,open air,22.78270986,1.9,2.14,20.878048780487806
1191,0.6kV_Kinetrics,40983,K-016084-1825,K-016084-1825,VOA-40-12-1.25-27,VOA,0.61,36.67,31.75,685.8,203.3333333,open air,,open air,24.9653561,4.014285714,4.34,21.34426229858103
1192,0.6kV_Kinetrics,40983,K-016084-1826,K-016084-1826,VOA-40-6-1.25-18,VOA,0.61,36.67,31.75,457.2,102.5,open air,,open air,23.59973755,3.057142857,3.62,35.31707317073171
1193,0.6kV_Kinetrics,40983,K-016084-1827,K-016084-1827,VOA-40-12-1.25-18,VOA,0.61,36.67,31.75,457.2,203.3333333,open air,,open air,23.94723125,6.671428571,7.93,39.00000000639344
1194,0.6kV_Kinetrics,40983,K-016084-1828,K-016084-1828,VOA-40-6-0.5-36,VOA,0.61,36.67,12.7,914.4,103.1666667,open air,,open air,28.26776513,1.014285714,1.18,11.437802904220419
1195,0.6kV_Kinetrics,40983,K-016084-1829,K-016084-1829,VOA-40-12-0.5-36,VOA,0.61,36.67,12.7,914.4,203.3333333,open air,,open air,26.92031679,1.442857143,1.58,7.77049180455254
1196,0.6kV_Kinetrics,40983,K-016084-1830,K-016084-1830,VOA-40-6-0.5-27,VOA,0.61,36.67,12.7,685.8,102.6666667,open air,,open air,26.43219639,1.371428571,1.47,14.318181813533059
1197,0.6kV_Kinetrics,40983,K-016084-1831,K-016084-1831,VOA-40-12-0.5-27,VOA,0.61,36.67,12.7,685.8,203.3333333,open air,,open air,26.89588449,3.728571429,4.07,20.016393445904328
1198,0.6kV_Kinetrics,40983,K-016084-1832,K-016084-1832,VOA-40-6-0.5-18,VOA,0.61,36.67,12.7,457.2,103.0,open air,,open air,26.48350805,3.771428571,4.55,44.1747572815534
1199,0.6kV_Kinetrics,40983,K-016084-1833,K-016084-1833,VOA-40-12-0.5-18,VOA,0.61,36.67,12.7,457.2,203.3333333,open air,,open air,26.63718424,6.371428571,7.8,38.36065574399355
1200,0.6kV_Kinetrics,40983,K-016084-1834,K-016084-1834,VOA-20-6-0.5-36,VOA,0.61,19.12,12.7,914.4,104.0,open air,,open air,17.21983297,0.628571429,0.66,6.346153846153847
1201,0.6kV_Kinetrics,40983,K-016084-1835,K-016084-1835,VOA-20-12-0.5-36,VOA,0.61,19.12,12.7,914.4,203.3333333,open air,,open air,17.81470908,1.242857143,1.31,6.44262295187584
1202,0.6kV_Kinetrics,40983,K-016084-1836,K-016084-1836,VOA-20-6-0.5-27,VOA,0.61,19.12,12.7,685.8,102.6666667,open air,,open air,17.15474676,1.085714286,1.19,11.59090908714581
1203,0.6kV_Kinetrics,40983,K-016084-1837,K-016084-1837,VOA-20-12-0.5-27,VOA,0.61,19.12,12.7,685.8,203.3333333,open air,,open air,17.87767698,1.585714286,1.82,8.950819673598495
1204,0.6kV_Kinetrics,40983,K-016084-1838,K-016084-1838,VOA-20-6-0.5-18,VOA,0.61,19.12,12.7,457.2,103.1666667,open air,,open air,18.01516543,1.414285714,1.64,15.896607426204652
1205,0.6kV_Kinetrics,40983,K-016084-1839,K-016084-1839,VOA-20-12-0.5-18,VOA,0.61,19.12,12.7,457.2,203.3333333,open air,,open air,18.11952117,3.471428571,4.44,21.836065577350176
1206,0.6kV_Kinetrics,40983,K-016084-1840,K-016084-1840,VOA-20-6-1.25-36,VOA,0.61,19.12,31.75,914.4,103.0,open air,,open air,15.24615116,0.685714286,0.77,7.475728155339806
1207,0.6kV_Kinetrics,40983,K-016084-1841,K-016084-1841,VOA-20-12-1.25-36,VOA,0.61,19.12,31.75,914.4,203.3333333,open air,,open air,14.80775101,1.142857143,1.25,6.147540984614351
1208,0.6kV_Kinetrics,40983,K-016084-1842,K-016084-1842,VOA-20-6-1.25-27,VOA,0.61,19.12,31.75,685.8,102.5,open air,,open air,14.11128258,0.871428571,0.94,9.170731707317072
1209,0.6kV_Kinetrics,40983,K-016084-1843,K-016084-1843,VOA-20-12-1.25-27,VOA,0.61,19.12,31.75,685.8,203.3333333,open air,,open air,14.92495672,1.528571429,1.62,7.967213116060201
1210,0.6kV_Kinetrics,40983,K-016084-1844,K-016084-1844,VOA-20-6-1.25-18,VOA,0.61,19.12,31.75,457.2,103.0,open air,,open air,14.66159107,1.814285714,2.07,20.097087378640776
1211,0.6kV_Kinetrics,40983,K-016084-1845,K-016084-1845,VOA-20-12-1.25-18,VOA,0.61,19.12,31.75,457.2,203.3333333,open air,,open air,14.54532429,3.942857143,4.84,23.803278692426765
1212,0.6kV_Kinetrics,40983,K-016084-1846,K-016084-1846,VOA-20-6-2-36,VOA,0.61,19.12,50.8,914.4,66.7,open air,,open air,7.646259108,0.3,0.3,4.497751124437781
1213,0.6kV_Kinetrics,40983,K-016084-1847,K-016084-1847,VOA-20-6-2-36,VOA,0.61,19.12,50.8,914.4,100.0,open air,,open air,10.72366919,0.6,0.63,6.3
1214,0.6kV_Kinetrics,40983,K-016084-1848,K-016084-1848,VOA-20-12-2-36,VOA,0.61,19.12,50.8,914.4,150.0,open air,,open air,7.705725692,0.714285714,0.8,5.333333333333334
1215,0.6kV_Kinetrics,40983,K-016084-1849,K-016084-1849,VOA-20-12-2-36,VOA,0.61,19.12,50.8,914.4,200.0,open air,,open air,9.72675701,0.971428571,1.03,5.15
1216,0.6kV_Kinetrics,40983,K-016084-1850,K-016084-1850,VOA-20-6-2-27,VOA,0.61,19.12,50.8,685.8,100.0,open air,,open air,9.385319926,0.7,0.7,6.999999999999999
1217,0.6kV_Kinetrics,40983,K-016084-1851,K-016084-1851,VOA-20-12-2-27,VOA,0.61,19.12,50.8,685.8,100.0,open air,,open air,5.164714405,0.528571429,0.6,6.0
1218,0.6kV_Kinetrics,40983,K-016084-1852,K-016084-1852,VOA-20-6-2-18,VOA,0.61,19.12,50.8,457.2,100.0,open air,,open air,10.11293311,1.542857143,1.76,17.6
1219,0.6kV_Kinetrics,40983,K-016084-1853,K-016084-1853,VOA-20-12-2-18,VOA,0.61,19.12,50.8,457.2,83.3,open air,,open air,4.977959928,1.142857143,1.4,16.80672268907563
1220,0.6kV_Kinetrics,40983,K-016084-1854,K-016084-1854,VOA-20-12-2-18,VOA,0.61,19.12,50.8,457.2,200.0,open air,,open air,8.420846403,2.485714286,2.88,14.4
1221,0.6kV_Kinetrics,40984,K-016084-1870,K-016084-1870,VOA-5-6-2-36,VOA,0.61,5.75,50.8,914.4,88.1,open air,,open air,3.920153665,0.1,0.1,1.135073779795687
1222,0.6kV_Kinetrics,40984,K-016084-1871,K-016084-1871,VOA-5-12-2-36,VOA,0.61,5.75,50.8,914.4,80.0,open air,,open air,1.823037608,0.1,0.1,1.25
1223,0.6kV_Kinetrics,40984,K-016084-1872,K-016084-1872,VOA-5-12-2-36,VOA,0.61,5.75,50.8,914.4,72.1,open air,,open air,1.887368795,0.1,0.1,1.386962552011096
1224,0.6kV_Kinetrics,40984,K-016084-1873,K-016084-1873,VOA-5-6-2-27,VOA,0.61,5.75,50.8,685.8,100.0,open air,,open air,3.982305576,0.2,0.2,2.0
1225,0.6kV_Kinetrics,40984,K-016084-1874,K-016084-1874,VOA-5-12-2-27,VOA,0.61,5.75,50.8,685.8,105.8,open air,,open air,2.508125482,0.214285714,0.3,2.835538752362949
1226,0.6kV_Kinetrics,40984,K-016084-1875,K-016084-1875,VOA-5-12-2-27,VOA,0.61,5.75,50.8,685.8,121.5,open air,,open air,2.823960089,0.257142857,0.3,2.4691358024691357
1227,0.6kV_Kinetrics,40984,K-016084-1876,K-016084-1876,VOA-5-6-2-18,VOA,0.61,5.75,50.8,457.2,79.5,open air,,open air,3.586824647,0.285714286,0.3,3.7735849056603774
1228,0.6kV_Kinetrics,40984,K-016084-1877,K-016084-1877,VOA-5-12-2-18,VOA,0.61,5.75,50.8,457.2,105.6,open air,,open air,2.41074511,0.457142857,0.5,4.734848484848485
1229,0.6kV_Kinetrics,40984,K-016084-1878,K-016084-1878,VOA-5-12-2-18,VOA,0.61,5.75,50.8,457.2,39.0,open air,,open air,0.994693859,0.185714286,0.3,7.692307692307692
1230,0.6kV_Kinetrics,40984,K-016084-1879,K-016084-1879,VOA-5-12-2-18,VOA,0.61,5.75,50.8,457.2,130.3,open air,,open air,3.180806313,0.6,0.7,5.372217958557175
1231,0.6kV_Kinetrics,40984,K-016084-1880,K-016084-1880,VOA-5-6-1.25-36,VOA,0.61,5.75,31.75,914.4,105.0,open air,,open air,3.86868903,0.142857143,0.15,1.4285714285714286
1232,0.6kV_Kinetrics,40984,K-016084-1881,K-016084-1881,VOA-5-12-1.25-36,VOA,0.61,5.75,31.75,914.4,205.0,open air,,open air,4.037182202,0.314285714,0.36,1.7560975609756098
1233,0.6kV_Kinetrics,40984,K-016084-1882,K-016084-1882,VOA-5-6-1.25-27,VOA,0.61,5.75,31.75,685.8,106.3333333,open air,,open air,4.205693554,0.271428571,0.29,2.727272728127671
1234,0.6kV_Kinetrics,40984,K-016084-1883,K-016084-1883,VOA-5-12-1.25-27,VOA,0.61,5.75,31.75,685.8,206.6666667,open air,,open air,4.334817573,0.514285714,0.56,2.7096774189177943
1235,0.6kV_Kinetrics,40984,K-016084-1884,K-016084-1884,VOA-5-6-1.25-18,VOA,0.61,5.75,31.75,457.2,106.0,open air,,open air,4.05886168,0.557142857,0.61,5.754716981132076
1236,0.6kV_Kinetrics,40984,K-016084-1885,K-016084-1885,VOA-5-12-1.25-18,VOA,0.61,5.75,31.75,457.2,206.6666667,open air,,open air,4.344896966,0.971428571,1.12,5.419354837835589
1237,0.6kV_Kinetrics,40984,K-016084-1886,K-016084-1886,VOA-5-6-0.5-36,VOA,0.61,5.75,12.7,914.4,106.5,open air,,open air,5.22056075,0.2,0.17,1.5962441314553992
1238,0.6kV_Kinetrics,40984,K-016084-1887,K-016084-1887,VOA-5-12-0.5-36,VOA,0.61,5.75,12.7,914.4,206.6666667,open air,,open air,4.7640544,0.3,0.3,1.4516129029916753
1239,0.6kV_Kinetrics,40984,K-016084-1888,K-016084-1888,VOA-5-6-0.5-27,VOA,0.61,5.75,12.7,685.8,106.3333333,open air,,open air,5.136061791,0.285714286,0.3,2.8213166153044877
1240,0.6kV_Kinetrics,40984,K-016084-1889,K-016084-1889,VOA-5-12-0.5-27,VOA,0.61,5.75,12.7,685.8,208.3333333,open air,,open air,5.295313671,0.5,0.53,2.54400000040704
1241,0.6kV_Kinetrics,40984,K-016084-1890,K-016084-1890,VOA-5-6-0.5-18,VOA,0.61,5.75,12.7,457.2,106.3333333,open air,,open air,5.11608424,0.471428571,0.56,5.266457681901711
1242,0.6kV_Kinetrics,40984,K-016084-1891,K-016084-1891,VOA-5-12-0.5-18,VOA,0.61,5.75,12.7,457.2,208.3333333,open air,,open air,5.162618083,0.942857143,1.06,5.08800000081408
1243,0.48kV_Cooper_Phase I,40087,,,HCB-6-20-10-UB-1,HCB,0.482,20.0,10.0,457.2,106.0,20,20.0,20,12.58722644,5.183423627,9.791568449,92.37328725471698
1244,0.48kV_Cooper_Phase I,40087,,,HCB-6-20-10-UB-2,HCB,0.482,20.0,10.0,457.2,103.0,20,20.0,20,12.10898679,4.16646803,7.282388346,70.70279947572816
1245,0.48kV_Cooper_Phase I,40087,,,HCB-6-20-25-UB-1,HCB,0.482,20.0,25.0,457.2,16.0,20,20.0,20,12.68356036,3.426025237,5.057297774,316.08111087500004
1246,0.48kV_Cooper_Phase I,40087,,,HCB-6-20-25-UB-2,HCB,0.482,20.0,25.0,457.2,99.0,20,20.0,20,8.4341254,1.921593292,2.633587145,26.601890353535353
1247,0.48kV_Cooper_Phase I,40087,,,HCB-6-20-25-UB-3,HCB,0.482,20.0,25.0,457.2,97.0,20,20.0,20,4.527161276,0.664497633,1.003244683,10.34272869072165
1248,0.48kV_Cooper_Phase I,40087,,,HCB-12-5-10-B-1,HCB,0.482,5.0,10.0,457.2,203.0,20,20.0,20,3.151725581,1.080990207,1.489447162,7.337178137931034
1249,0.48kV_Cooper_Phase I,40087,,,HCB-12-5-10-B-2,HCB,0.482,5.0,10.0,457.2,208.0,20,20.0,20,3.494305558,1.493379092,2.061021875,9.908759014423076
